UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,Air temperature [K]_rolling_mean,Process temperature [K]_rolling_mean,Rotational speed [rpm]_rolling_mean,Torque [Nm]_rolling_mean,Tool wear [min]_rolling_mean,Air temperature [K]_rolling_std,Process temperature [K]_rolling_std,Rotational speed [rpm]_rolling_std,Torque [Nm]_rolling_std,Tool wear [min]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_var,Tool wear [min]_rolling_var
8560,L55739,L,298.3,309.0,1519,40.0,96,0,0,0,0,0,0,1,298.26,309.0,1516.0,41.48,91.2,0.054772255756215533,0.0,48.176757881771785,4.1178878080883266,3.492849839312024,0.0030000000006242854,0.0,2320.9999999988595,16.95700000000248,12.199999999982033
8561,L55740,L,298.3,309.0,1408,45.4,98,0,0,0,0,0,0,1,298.28,309.0,1478.4,43.12,93.4,0.04472135955678057,0.0,43.24118407258133,3.5856659074714043,3.646916505759767,0.002000000000606849,0.0,1869.7999999988615,12.85700000000273,13.29999999998303
8562,L55741,L,298.2,308.9,1332,44.4,100,0,0,0,0,0,0,1,298.28000000000003,308.98,1447.0,43.88,95.6,0.04472135955678057,0.044721359550012316,77.2495954681891,3.310135948870203,3.646916505759903,0.002000000000606849,0.002000000000001478,5967.499999998861,10.957000000002841,13.299999999984019
8563,L55742,L,298.1,308.9,1351,52.4,102,0,0,0,0,0,0,1,298.23999999999995,308.96,1423.0,44.7,97.8,0.08944271910356844,0.054772255750548525,86.0668344950531,4.835286961494938,3.492849839312451,0.008000000000639846,0.003000000000003496,7407.499999998861,23.380000000002948,12.199999999985017
8564,L55743,L,298.0,308.9,1500,36.7,104,0,0,0,0,0,0,1,298.18,308.94,1422.0,43.779999999999994,100.0,0.1303840481067022,0.054772255750571874,84.89699641329405,5.95247847539181,3.1622776601661706,0.017000000000690834,0.003000000000006054,7207.499999998861,35.4320000000028,9.99999999998603
8565,M23424,M,298.0,308.7,1614,30.7,106,0,0,0,0,0,0,2,298.12,308.88,1441.0,41.92,102.0,0.13038404810689838,0.10954451150110288,116.70475568715639,8.384926952574038,3.1622776601663154,0.017000000000741994,0.012000000000015262,13619.999999998861,70.30700000000255,9.999999999986947
8566,L55745,L,298.0,308.8,1489,36.5,109,0,0,0,0,0,0,1,298.06000000000006,308.84000000000003,1457.2,40.14,104.2,0.0894427191044264,0.08944271910011042,116.60060034150278,8.406128716597332,3.4928498393128713,0.008000000000793324,0.00800000000002126,13595.69999999886,70.6630000000023,12.199999999987952
8567,M23426,M,297.9,308.7,1751,26.6,111,0,0,0,0,0,0,2,298.0,308.8,1541.0,36.58,106.4,0.07071067812464464,0.10000000000015277,149.92831620477455,9.803927784311847,3.646916505760579,0.005000000000847098,0.010000000000030554,22478.499999998858,96.11700000000181,13.299999999988948
8568,L55747,L,298.0,308.7,1511,45.8,114,0,0,0,0,0,0,1,297.98,308.76,1573.0,35.26,108.8,0.044721359559640454,0.08944271910020894,111.34855185407153,7.254171213860453,3.9623225512305336,0.0020000000008626446,0.008000000000038882,12398.499999998858,52.623000000001646,15.699999999990045
8569,L55748,L,297.9,308.6,1691,29.6,116,0,0,0,0,0,0,1,297.96000000000004,308.7,1611.2,33.839999999999996,111.2,0.054772255758570726,0.07071067811899188,112.79716308488815,7.589005204900142,3.9623225512306726,0.003000000000882284,0.005000000000047678,12723.199999998857,57.59300000000145,15.699999999991146
8570,L55749,L,297.9,308.6,1757,27.5,118,0,0,0,0,0,0,1,297.94,308.68,1639.8,33.2,113.6,0.05477225575875493,0.08366600265370132,130.43465797095055,8.041455092208212,3.646916505761028,0.003000000000902463,0.007000000000049156,17013.19999999886,64.66500000000137,13.29999999999223
8571,H37984,H,297.9,308.7,1545,35.9,120,0,0,0,0,0,0,0,297.91999999999996,308.65999999999997,1651.0,33.08,115.8,0.04472135956031729,0.054772255750985065,115.83609109426502,7.98417184183816,3.4928498393136267,0.0020000000009231826,0.0030000000000513162,13417.999999998861,63.74700000000135,12.199999999993228
8572,L55751,L,297.9,308.6,2262,15.7,125,0,0,0,0,0,0,1,297.91999999999996,308.64,1753.2,30.9,118.6,0.04472135956031729,0.054772255751020085,301.98046294420914,11.082644088844548,4.219004621945145,0.0020000000009231826,0.003000000000055153,91192.19999999886,122.82500000000101,17.799999999994498
8573,M23432,M,297.7,308.5,1559,35.2,127,0,0,0,0,0,0,2,297.86,308.6,1762.8,28.78,121.2,0.08944271910551396,0.07071067811911046,292.98498255029875,8.14413899684925,4.6583258795403815,0.008000000000987871,0.005000000000064447,85840.19999999886,66.32700000000072,21.699999999995672
8574,L55753,L,297.6,308.4,1626,32.4,130,0,0,0,0,0,0,1,297.8,308.56,1749.8,29.339999999999996,124.0,0.1414213562410169,0.1140175425102323,298.3600174286073,8.30921175563608,4.9497474683055245,0.02000000000104861,0.01300000000007263,89018.69999999886,69.0430000000008,24.49999999999695
8575,L55754,L,297.6,308.3,1424,53.9,132,0,0,0,0,0,0,1,297.74,308.5,1683.2,34.62,126.8,0.1516575088847035,0.1581138830086695,331.65901163695054,13.570077376345415,4.658325879540658,0.02300000000111392,0.025000000000079223,109997.69999999888,184.14700000000164,21.69999999999824
8576,M23435,M,297.6,308.3,1648,29.1,134,0,0,0,0,0,0,2,297.68,308.41999999999996,1703.8,33.26,129.6,0.13038404810860849,0.1303840481043886,324.040429576309,13.74929089080602,3.646916505762028,0.017000000001187933,0.01700000000008752,105002.19999999888,189.0430000000014,13.29999999999952
8577,L55756,L,297.6,308.3,1523,39.5,137,0,0,0,0,0,0,1,297.62,308.36,1556.0,38.019999999999996,132.0,0.04472135956420198,0.08944271910047227,89.28325710903957,9.662660089230199,3.8078865529320307,0.00200000000127064,0.008000000000085987,7971.499999998865,93.36700000000216,14.500000000000584
8578,L55757,L,297.6,308.3,1502,43.2,139,0,0,0,0,0,0,1,297.6,308.32000000000005,1544.6,39.62,134.4,1.1399882877462162e-06,0.04472135955098623,92.38939333061379,9.74099584231522,3.646916505762323,1.29957329619855e-12,0.002000000000088587,8535.799999998864,94.88700000000242,13.300000000001674
8579,L55758,L,297.5,308.2,1489,40.7,141,0,0,0,0,0,0,1,297.58000000000004,308.28000000000003,1517.2,41.28,136.6,0.044721359564837505,0.04472135955105614,81.93717105196433,8.871414768795486,3.6469165057624617,0.0020000000013274833,0.00200000000009484,6713.699999998862,78.70200000000266,13.300000000002683
8580,M23439,M,297.4,308.1,1620,31.2,143,0,0,0,0,0,0,2,297.54,308.24,1556.4,36.74,138.8,0.08944271910772043,0.08944271910052191,72.54860439732013,6.20668993909008,3.4928498393151233,0.008000000001382578,0.008000000000094869,5263.299999998859,38.52300000000203,12.200000000003683
8581,L55760,L,297.5,308.1,1631,30.6,146,0,0,0,0,0,0,1,297.52000000000004,308.20000000000005,1553.0,37.040000000000006,141.2,0.08366600266182443,0.10000000000047854,67.39807118901001,5.765674288407391,3.492849839315281,0.0070000000014084135,0.010000000000095707,4542.499999998861,33.24300000000208,12.200000000004783
8582,M23441,M,297.5,308.0,1429,45.8,148,0,0,0,0,0,0,2,297.5,308.14,1534.2,38.3,143.4,0.07071067812880025,0.11401754251036317,87.86182333641194,6.994998213009222,3.646916505762889,0.005000000001434789,0.013000000000102471,7719.699999998863,48.93000000000221,13.300000000005799
8583,M23442,M,297.5,308.1,1334,72.0,151,1,0,0,1,0,0,2,297.48,308.1,1500.6,44.06,145.8,0.044721359566338145,0.07071067811939381,126.7647427323499,16.893134700226682,3.9623225512326625,0.0020000000014617045,0.005000000000104518,16069.299999998857,285.37800000000277,15.700000000006915
8584,L55763,L,297.4,308.0,1423,38.0,154,0,0,0,0,0,0,1,297.46,308.06,1487.4,43.52,148.4,0.05477225576412304,0.05477225575150978,131.61800788645473,17.06962213993042,4.277849927242437,0.00300000000149051,0.003000000000108796,17323.29999999886,291.37200000000274,18.300000000008126
8585,L55764,L,297.4,307.9,1390,47.7,156,0,0,0,0,0,0,1,297.46,308.02000000000004,1441.4,46.82,151.0,0.05477225576412304,0.08366600265409323,112.49133299947542,15.626323943909618,4.1231056256187895,0.00300000000149051,0.007000000000114736,12654.299999998866,244.18200000000306,17.000000000009308
8586,M23445,M,297.4,307.9,1338,48.5,158,0,0,0,0,0,0,2,297.43999999999994,307.97999999999996,1382.8,50.4,153.4,0.05477225576437082,0.0836660026541153,45.251519311497944,12.770865280003676,3.974921382871666,0.003000000001517653,0.007000000000118431,2047.6999999988716,163.09500000000338,15.800000000010398
8587,H38000,H,297.3,307.9,1461,37.5,161,0,0,0,0,0,0,0,297.4,307.96,1389.2,48.739999999999995,156.0,0.07071067812973728,0.08944271910066492,54.69643498436502,13.998678509059461,3.807886552933475,0.005000000001567305,0.008000000000120449,2991.6999999988698,195.96300000000323,14.500000000011582
8588,M23447,M,297.4,307.9,1627,34.3,166,0,0,0,0,0,0,2,297.38,307.91999999999996,1447.8,41.2,159.0,0.04472135956779113,0.044721359551378674,109.88493982343017,6.462971452822809,4.690415759824805,0.002000000001591663,0.002000000000123689,12074.699999998871,41.770000000002575,22.000000000012903
8589,L55768,L,297.3,307.8,1385,44.4,169,0,0,0,0,0,0,1,297.36,307.88,1440.2,42.48,162.0,0.05477225576527826,0.04472135955144858,113.29033498052193,6.302539170842391,5.431390245601418,0.003000000001617058,0.0020000000001299417,12834.699999998873,39.7220000000027,29.500000000014225
8590,M23449,M,297.3,307.8,1538,48.0,171,0,0,0,0,0,0,2,297.34,307.86,1469.8,42.54,165.0,0.054772255765520854,0.05477225575172707,116.19251266755046,6.36576782485842,5.4313902456015395,0.0030000000016436323,0.003000000000132599,13500.699999998873,40.523000000002696,29.500000000015547
8591,L55770,L,297.4,307.9,1557,35.5,174,0,0,0,0,0,0,1,297.34000000000003,307.86,1513.6,39.94,168.2,0.054772255765520854,0.05477225575172707,93.06341923655543,5.965148782721388,4.969909455917379,0.0030000000016436323,0.003000000000132599,8660.799999998877,35.58300000000246,24.700000000016978
8592,L55771,L,297.4,307.9,1606,33.4,176,0,0,0,0,0,0,1,297.36,307.86,1542.6,39.12,171.2,0.0547722557652614,0.05477225575172707,95.1435757158563,6.629253351622819,3.9623225512341045,0.0030000000016152106,0.003000000000132599,9052.29999999888,43.94700000000238,15.700000000018342
8593,M23452,M,297.5,308.0,1430,44.5,178,0,0,0,0,0,0,2,297.38,307.88,1503.2,41.160000000000004,173.6,0.08366600266289621,0.08366600265418707,92.19924077777907,6.338217415015247,3.6469165057647572,0.007000000001587755,0.007000000000130438,8500.699999998878,40.17300000000257,13.300000000019425
8594,M23453,M,297.4,308.0,1601,34.6,181,0,0,0,0,0,0,2,297.4,307.91999999999996,1546.4,39.2,176.0,0.07071067812968453,0.08366600265414971,71.17794602261908,6.595832017266842,3.8078865529346446,0.005000000001559845,0.007000000000124186,5066.299999998875,43.505000000002376,14.50000000002049
8595,L55774,L,297.4,308.0,1356,51.9,184,0,0,0,0,0,0,1,297.41999999999996,307.96,1510.0,39.980000000000004,178.6,0.044721359567136534,0.05477225575158438,111.60421139006752,7.981666492656934,3.974921382873081,0.0020000000015331144,0.0030000000001169677,12455.499999998876,63.70700000000244,15.800000000021646
8596,M23455,M,297.5,308.2,1624,30.9,186,0,0,0,0,0,0,2,297.43999999999994,308.02,1523.4,39.06,181.0,0.05477225576427612,0.1095445115014885,122.17937632840852,8.84550733423484,4.123105625620415,0.0030000000015072787,0.012000000000099745,14927.799999998873,78.24300000000235,17.00000000002271
8597,L55776,L,297.5,308.2,1327,56.5,189,0,0,0,0,0,0,1,297.4599999999999,308.08,1467.6,43.68,183.6,0.05477225576404521,0.10954451150141066,137.74360239226675,10.935812726999433,4.277849927244277,0.003000000001481984,0.012000000000082691,18973.29999999887,119.59200000000278,18.300000000023864
8598,L55777,L,297.6,308.3,1410,47.0,191,0,0,0,0,0,0,1,297.47999999999996,308.14,1463.6,44.18,186.2,0.0836660026621306,0.1341640786502411,139.38902395812545,11.03933874831291,3.962322551234949,0.007000000001459644,0.01800000000006808,19429.29999999887,121.86700000000283,15.700000000025035
8599,L55778,L,297.6,308.3,1478,42.3,193,0,0,0,0,0,0,1,297.52,308.2,1439.0,45.72,188.6,0.08366600266185883,0.12247448713937789,118.34272263218752,9.840833298049661,3.6469165057656747,0.00700000000141417,0.01500000000005364,14004.999999998869,96.84200000000298,13.300000000026118
8600,L55779,L,297.6,308.4,1460,40.3,195,0,0,0,0,0,0,1,297.56,308.28,1459.8,43.4,190.8,0.054772255763030755,0.083666002653607,108.86780975108698,9.37603327639161,3.492849839318478,0.0030000000013708557,0.007000000000033375,11852.19999999887,87.91000000000278,12.200000000027117
8601,L55780,L,297.5,308.3,1435,40.3,197,0,0,0,0,0,0,1,297.56000000000006,308.3,1422.0,45.279999999999994,193.0,0.054772255763030755,0.07071067811885418,58.98728676586902,6.84339097231796,3.1622776601728244,0.0030000000013708557,0.005000000000028202,3479.4999999988668,46.83200000000295,10.000000000028113
8602,H38015,H,297.4,308.2,1359,46.9,199,0,0,0,0,0,0,0,297.5400000000001,308.3,1428.4,43.36,195.0,0.08944271910778122,0.07071067811885418,46.522037788545646,3.377573093213941,3.162277660172964,0.008000000001393451,0.005000000000028202,2164.2999999988688,11.408000000002788,10.000000000028994
8603,L55782,L,297.4,308.1,1729,31.7,204,0,0,0,0,0,0,1,297.5,308.26,1492.2,40.3,197.6,0.10000000000718923,0.11401754251009581,139.9346275944552,5.511805511808495,4.219004621949371,0.010000000001437847,0.013000000000041504,19581.699999998866,30.380000000002504,17.800000000030153
8604,H38017,H,297.3,308.0,1384,49.1,206,0,0,0,0,0,0,0,297.44,308.2,1473.4,41.660000000000004,200.2,0.11401754251651432,0.15811388300863038,148.37890685673239,6.813809507170173,4.658325879544209,0.01300000000150515,0.025000000000066858,22016.299999998868,46.42800000000264,21.700000000031327
8605,L55784,L,297.4,308.2,1297,52.1,211,0,0,0,0,0,0,1,297.4,308.16,1440.8,44.019999999999996,203.4,0.07071067812959762,0.114017542510289,168.58884897880662,8.139533156146173,5.594640292282678,0.005000000001547555,0.01300000000008556,28422.199999998866,66.25200000000288,31.30000000003281
8606,L55785,L,297.5,308.4,1633,33.3,213,0,0,0,0,0,0,1,297.4,308.17999999999995,1480.4,42.62,206.6,0.07071067812959762,0.14832396974217021,188.9147956090228,9.437796352963057,5.594640292282809,0.005000000001547555,0.022000000000076222,35688.79999999886,89.07200000000276,31.300000000034274
8607,M23466,M,297.5,308.4,1505,37.2,215,0,0,0,0,0,0,2,297.41999999999996,308.21999999999997,1509.6,40.68,209.8,0.08366600266252891,0.17888543820014974,176.32299906704984,9.334452313874799,4.658325879544681,0.007000000001526296,0.03200000000005959,31089.799999998857,87.13200000000259,21.700000000035725
8608,L55787,L,297.5,308.4,1433,50.0,218,0,0,0,0,0,0,1,297.44,308.28,1450.4,44.34,212.6,0.08944271910840802,0.17888543820009134,127.05038370661795,8.481921952010813,4.505552130431631,0.008000000001505577,0.0320000000000387,16141.799999998851,71.94300000000293,20.300000000037002
8609,L55788,L,297.4,308.4,1369,50.6,220,1,0,0,0,1,0,1,297.46,308.35999999999996,1447.4,44.64,215.4,0.05477225576409518,0.08944271910003966,129.16965587938543,8.715675533198958,3.646916505767342,0.003000000001487458,0.0080000000000086,16684.799999998853,75.96300000000295,13.30000000003828
8610,L55789,L,297.4,308.3,1475,40.5,222,1,1,0,0,0,0,1,297.46,308.38,1483.0,42.32,217.6,0.05477225576409518,0.04472135954998372,98.16312953445835,7.720556974726804,3.6469165057674804,0.003000000001487458,0.00199999999999892,9635.999999998849,59.6070000000027,13.300000000039288
8611,L55790,L,297.4,308.3,1561,38.3,0,0,0,0,0,0,0,1,297.43999999999994,308.36,1468.6,43.32000000000001,175.0,0.05477225576427939,0.05477225575050766,72.61404822759059,6.48513685283532,97.86214794291008,0.003000000001507637,0.00299999999999902,5272.7999999988515,42.0570000000028,9577.00000000002
8612,L55791,L,297.4,308.3,1472,45.5,2,0,0,0,0,0,0,1,297.41999999999996,308.34000000000003,1462.0,44.98,132.4,0.04472135956708334,0.05477225575051934,69.92853494818013,5.516973808167209,119.96166054202484,0.0020000000015283565,0.003000000000000299,4889.99999999885,30.437000000002993,14390.800000000001
8613,L55792,L,297.5,308.4,1441,44.5,4,0,0,0,0,0,0,1,297.41999999999996,308.34000000000003,1463.6,43.879999999999995,89.6,0.04472135956708334,0.05477225575051934,69.18670392495115,4.762562335550356,119.96166054202476,0.0020000000015283565,0.003000000000000299,4786.79999999885,22.68200000000287,14390.799999999981
8614,M23473,M,297.5,308.5,1401,50.5,6,0,0,0,0,0,0,2,297.44,308.36,1470.0,43.86,46.8,0.05477225576427939,0.08944271909999246,58.9745707911372,4.727367131924796,97.96529997912506,0.003000000001507637,0.008000000000000156,3477.999999998852,22.34800000000287,9597.19999999996
8615,L55794,L,297.5,308.5,1691,33.1,9,0,0,0,0,0,0,1,297.46,308.4,1513.2,42.38,4.2,0.05477225576409518,0.10000000000000497,115.53873809246339,6.762543900042549,3.4928498393060865,0.003000000001487458,0.010000000000000994,13349.19999999885,45.732000000002685,12.199999999940554
8616,L55795,L,297.6,308.6,1382,47.1,11,0,0,0,0,0,0,1,297.5,308.46,1477.4,44.14,6.4,0.07071067812890326,0.11401754250994782,124.41583500503002,6.577841591282272,3.6469165057540893,0.005000000001449359,0.013000000000007759,15479.299999998853,43.26800000000289,13.299999999941617
8617,L55796,L,297.6,308.6,1355,46.4,13,0,0,0,0,0,0,1,297.54,308.52000000000004,1454.0,44.32,8.6,0.054772255763379095,0.08366600265347499,136.13596145030473,6.636414694697952,3.6469165057542354,0.0030000000014090145,0.007000000000011284,18532.999999998854,44.042000000002915,13.299999999942681
8618,L55797,L,297.6,308.6,1529,45.3,15,0,0,0,0,0,0,1,297.56,308.56,1471.6,44.480000000000004,10.8,0.05477225576319489,0.054772255750639334,139.67748565892379,6.651466003822235,3.4928498393065435,0.0030000000013888353,0.0030000000000134433,19509.799999998857,44.24200000000293,12.199999999943746
8619,L55798,L,297.7,308.7,1829,24.9,17,0,0,0,0,0,0,1,297.6,308.6,1557.2,39.36,13.0,0.07071067812818328,0.07071067811877936,202.5788735283096,9.912517339203111,3.1622776601596527,0.0050000000013475385,0.005000000000017621,41038.199999998855,98.25800000000231,9.999999999944809
8620,H38033,H,297.6,308.6,1480,39.8,19,0,0,0,0,0,0,0,297.62,308.62,1515.0,40.7,15.0,0.04472135956482563,0.04472135955021092,189.27889475585718,9.287895348247766,3.1622776601598055,0.0020000000013264212,0.0020000000000192416,35826.49999999886,86.26500000000247,9.999999999945775
8621,L55800,L,297.6,308.5,1475,42.4,24,0,0,0,0,0,0,1,297.62,308.6,1533.6,39.76,17.6,0.04472135956482563,0.07071067811877936,177.1208626898561,8.697298431122297,4.21900462193952,0.0020000000013264212,0.005000000000017621,31371.799999998857,75.64300000000236,17.799999999947033
8622,M23481,M,297.6,308.5,1431,52.6,26,0,0,0,0,0,0,2,297.62,308.58000000000004,1548.8,41.0,20.2,0.04472135956482563,0.0836660026535064,160.4375267822303,10.193870707439963,4.658325879535296,0.0020000000013264212,0.007000000000016542,25740.19999999886,103.91500000000252,21.69999999994829
8623,L55802,L,297.5,308.3,1437,42.3,29,0,0,0,0,0,0,1,297.6,308.52000000000004,1530.4,40.4,23.0,0.07071067812818328,0.14832396974195655,168.35617006809954,9.963182222563354,4.949747468300745,0.0050000000013475385,0.022000000000012846,28343.79999999886,99.26500000000244,24.49999999994964
8624,M23483,M,297.5,308.3,1476,45.6,31,0,0,0,0,0,0,2,297.56000000000006,308.44,1459.8,44.54,25.8,0.05477225576319489,0.13416407865002186,23.72129844673071,4.953584560699753,4.658325879535586,0.0030000000013888353,0.01800000000000925,562.6999999988689,24.538000000002963,21.69999999995099
8625,H38038,H,297.5,308.4,1490,39.7,34,0,0,0,0,0,0,0,297.5400000000001,308.4,1461.8,44.519999999999996,28.8,0.054772255763379095,0.10000000000003091,26.14765763885685,4.977650047964697,3.962322551225789,0.0030000000014090145,0.010000000000006183,683.699999998869,24.77700000000295,15.699999999952444
